model_name,input,input_length,sorted,output,output_length,is_sorted,is_correct,error_list,hallucination_count,missing_count,time_taken
claude-sonnet-4-5,"[5835, 7613, 9124, 2425, 145, 2014, 70, 337, 2725, 3895, 1833, 6146, 1423, 9646, 5417, 2005, 6730, 3310, 4526, 1894, 6406, 4864, 7617, 3537, 2987, 4862, 9740, 5249, 8648, 6891, 9269, 8783, 3086, 271, 353, 4094, 6398, 1739, 7429, 9640, 8214, 5011, 5561, 4899, 1902, 392, 5808, 9304, 5795, 8595, 9587, 4205, 9118, 5925, 9164, 7368, 9684, 3437, 6363, 5302, 8898, 4349, 3964, 1736, 358, 2265, 6888, 6450, 9170, 213, 7081, 9698, 7454, 5275, 2553, 3491, 7355, 2763, 3653, 2384, 2333, 6484, 8427, 6944, 5447, 5780, 7711, 3683, 461, 8925, 3953, 87, 2417, 8100, 9544, 1570, 638, 101, 4681, 8165]",100,"[9740, 9698, 9684, 9646, 9640, 9587, 9544, 9304, 9269, 9170, 9164, 9124, 9118, 8925, 8898, 8783, 8648, 8595, 8427, 8214, 8165, 8100, 7711, 7617, 7613, 7454, 7429, 7368, 7355, 7081, 6944, 6891, 6888, 6730, 6484, 6450, 6406, 6398, 6363, 6146, 5925, 5835, 5808, 5795, 5780, 5561, 5447, 5417, 5302, 5275, 5249, 5011, 4899, 4864, 4862, 4681, 4526, 4349, 4205, 4094, 3964, 3953, 3895, 3683, 3653, 3537, 3491, 3437, 3310, 3086, 2987, 2763, 2725, 2553, 2425, 2417, 2384, 2333, 2265, 2014, 2005, 1902, 1894, 1833, 1739, 1736, 1570, 1423, 638, 461, 392, 358, 353, 337, 271, 213, 145, 101, 87, 70]","[9740, 9698, 9684, 9646, 9640, 9587, 9544, 9304, 9269, 9170, 9164, 9124, 9118, 8925, 8898, 8783, 8648, 8595, 8427, 8214, 8165, 8100, 7711, 7617, 7613, 7454, 7429, 7368, 7355, 7081, 6944, 6891, 6888, 6730, 6484, 6450, 6406, 6398, 6363, 6146, 5925, 5835, 5808, 5795, 5780, 5561, 5447, 5417, 5302, 5275, 5249, 5011, 4899, 4864, 4862, 4681, 4526, 4349, 4205, 4094, 3964, 3953, 3895, 3683, 3653, 3537, 3491, 3437, 3310, 3086, 2987, 2763, 2725, 2553, 2425, 2417, 2384, 2333, 2265, 2014, 2005, 1902, 1894, 1833, 1739, 1736, 1570, 1423, 638, 461, 392, 358, 353, 337, 271, 213, 145, 101, 87, 70]",100,True,True,[],0,0,6.052446126937866
gpt-5.2,"[5835, 7613, 9124, 2425, 145, 2014, 70, 337, 2725, 3895, 1833, 6146, 1423, 9646, 5417, 2005, 6730, 3310, 4526, 1894, 6406, 4864, 7617, 3537, 2987, 4862, 9740, 5249, 8648, 6891, 9269, 8783, 3086, 271, 353, 4094, 6398, 1739, 7429, 9640, 8214, 5011, 5561, 4899, 1902, 392, 5808, 9304, 5795, 8595, 9587, 4205, 9118, 5925, 9164, 7368, 9684, 3437, 6363, 5302, 8898, 4349, 3964, 1736, 358, 2265, 6888, 6450, 9170, 213, 7081, 9698, 7454, 5275, 2553, 3491, 7355, 2763, 3653, 2384, 2333, 6484, 8427, 6944, 5447, 5780, 7711, 3683, 461, 8925, 3953, 87, 2417, 8100, 9544, 1570, 638, 101, 4681, 8165]",100,"[9740, 9698, 9684, 9646, 9640, 9587, 9544, 9304, 9269, 9170, 9164, 9124, 9118, 8925, 8898, 8783, 8648, 8595, 8427, 8214, 8165, 8100, 7711, 7617, 7613, 7454, 7429, 7368, 7355, 7081, 6944, 6891, 6888, 6730, 6484, 6450, 6406, 6398, 6363, 6146, 5925, 5835, 5808, 5795, 5780, 5561, 5447, 5417, 5302, 5275, 5249, 5011, 4899, 4864, 4862, 4681, 4526, 4349, 4205, 4094, 3964, 3953, 3895, 3683, 3653, 3537, 3491, 3437, 3310, 3086, 2987, 2763, 2725, 2553, 2425, 2417, 2384, 2333, 2265, 2014, 2005, 1902, 1894, 1833, 1739, 1736, 1570, 1423, 638, 461, 392, 358, 353, 337, 271, 213, 145, 101, 87, 70]","[9740, 9698, 9684, 9646, 9640, 9587, 9544, 9304, 9269, 9170, 9164, 9124, 9118, 8925, 8898, 8783, 8648, 8595, 8427, 8214, 8165, 8100, 7711, 7617, 7613, 7454, 7429, 7368, 7355, 7081, 6944, 6891, 6888, 6730, 6484, 6450, 6406, 6398, 638, 6363, 6146, 5925, 5835, 5808, 5795, 5780, 5561, 5447, 5417, 5302, 5275, 5249, 5011, 4899, 4864, 4862, 4681, 4526, 4349, 4205, 4094, 3964, 3953, 3895, 3683, 3653, 3537, 3491, 3437, 3310, 3086, 2987, 2763, 2725, 2553, 2425, 2417, 2384, 2333, 2265, 2014, 2005, 1902, 1894, 1833, 1739, 1736, 1570, 1423, 638, 461, 392, 358, 353, 337, 271, 213, 145, 101, 87, 70]",101,False,False,['638_extra'],1,0,4.796926736831665
gemini-3-pro-preview,"[6730, 2707, 3483, 3988, 9236, 4465, 45, 842, 5092, 2925, 1713, 1020, 6587, 1166, 7433, 7458, 1998, 266, 7814, 82, 3949, 4014, 5539, 4076, 2786, 2646, 5856, 4152, 7452, 4707, 3173, 2647, 3192, 6800, 3474, 1983, 3066, 8989, 8115, 5016, 766, 335, 9988, 6955, 793, 8625, 1500, 5665, 9563, 1381, 396, 5111, 2990, 8192, 3770, 4651, 2967, 1399, 984, 4313, 2129, 9564, 7079, 770, 3473, 6115, 2056, 3015, 3332, 2058, 7302, 1674, 6852, 9032, 6167, 9854, 7552, 5851, 6462, 8874, 8147, 9579, 1025, 327, 1584, 9246, 4638, 9335, 6026, 6161, 4788, 3393, 2386, 8798, 5290, 8694, 9265, 2655, 8421, 8435]",100,"[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]","[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]",100,True,True,[],0,0,38.989145040512085
gemini-2.5-flash,"[6730, 2707, 3483, 3988, 9236, 4465, 45, 842, 5092, 2925, 1713, 1020, 6587, 1166, 7433, 7458, 1998, 266, 7814, 82, 3949, 4014, 5539, 4076, 2786, 2646, 5856, 4152, 7452, 4707, 3173, 2647, 3192, 6800, 3474, 1983, 3066, 8989, 8115, 5016, 766, 335, 9988, 6955, 793, 8625, 1500, 5665, 9563, 1381, 396, 5111, 2990, 8192, 3770, 4651, 2967, 1399, 984, 4313, 2129, 9564, 7079, 770, 3473, 6115, 2056, 3015, 3332, 2058, 7302, 1674, 6852, 9032, 6167, 9854, 7552, 5851, 6462, 8874, 8147, 9579, 1025, 327, 1584, 9246, 4638, 9335, 6026, 6161, 4788, 3393, 2386, 8798, 5290, 8694, 9265, 2655, 8421, 8435]",100,"[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]","[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]",100,True,True,[],0,0,4.940847635269165
claude-sonnet-4-5,"[6730, 2707, 3483, 3988, 9236, 4465, 45, 842, 5092, 2925, 1713, 1020, 6587, 1166, 7433, 7458, 1998, 266, 7814, 82, 3949, 4014, 5539, 4076, 2786, 2646, 5856, 4152, 7452, 4707, 3173, 2647, 3192, 6800, 3474, 1983, 3066, 8989, 8115, 5016, 766, 335, 9988, 6955, 793, 8625, 1500, 5665, 9563, 1381, 396, 5111, 2990, 8192, 3770, 4651, 2967, 1399, 984, 4313, 2129, 9564, 7079, 770, 3473, 6115, 2056, 3015, 3332, 2058, 7302, 1674, 6852, 9032, 6167, 9854, 7552, 5851, 6462, 8874, 8147, 9579, 1025, 327, 1584, 9246, 4638, 9335, 6026, 6161, 4788, 3393, 2386, 8798, 5290, 8694, 9265, 2655, 8421, 8435]",100,"[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]","[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]",100,True,True,[],0,0,5.776915788650513
gpt-5.2,"[6730, 2707, 3483, 3988, 9236, 4465, 45, 842, 5092, 2925, 1713, 1020, 6587, 1166, 7433, 7458, 1998, 266, 7814, 82, 3949, 4014, 5539, 4076, 2786, 2646, 5856, 4152, 7452, 4707, 3173, 2647, 3192, 6800, 3474, 1983, 3066, 8989, 8115, 5016, 766, 335, 9988, 6955, 793, 8625, 1500, 5665, 9563, 1381, 396, 5111, 2990, 8192, 3770, 4651, 2967, 1399, 984, 4313, 2129, 9564, 7079, 770, 3473, 6115, 2056, 3015, 3332, 2058, 7302, 1674, 6852, 9032, 6167, 9854, 7552, 5851, 6462, 8874, 8147, 9579, 1025, 327, 1584, 9246, 4638, 9335, 6026, 6161, 4788, 3393, 2386, 8798, 5290, 8694, 9265, 2655, 8421, 8435]",100,"[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 770, 766, 396, 335, 327, 266, 82, 45]","[9988, 9854, 9579, 9564, 9563, 9335, 9265, 9246, 9236, 9032, 8989, 8874, 8798, 8694, 8625, 8435, 8421, 8192, 8147, 8115, 7814, 770, 766, 7552, 7458, 7452, 7433, 7302, 7079, 6955, 6852, 6800, 6730, 6587, 6462, 6167, 6161, 6115, 6026, 5856, 5851, 5665, 5539, 5290, 5111, 5092, 5016, 4788, 4707, 4651, 4638, 4465, 4313, 4152, 4076, 4014, 3988, 3949, 3770, 3483, 3474, 3473, 3393, 3332, 3192, 3173, 3066, 3015, 2990, 2967, 2925, 2786, 2707, 2655, 2647, 2646, 2386, 2129, 2058, 2056, 1998, 1983, 1713, 1674, 1584, 1500, 1399, 1381, 1166, 1025, 1020, 984, 842, 793, 396, 335, 327, 266, 82, 45]",100,False,False,[],0,0,4.325110912322998
gemini-3-pro-preview,"[8864, 8048, 3392, 6778, 4868, 4670, 2199, 5162, 217, 5509, 5273, 2254, 946, 3170, 3996, 4652, 7272, 6289, 5357, 182, 9980, 676, 4132, 9346, 76, 7636, 9768, 5684, 633, 2625, 3885, 7238, 164, 7333, 2386, 1679, 9960, 2707, 5401, 4227, 1118, 9586, 8083, 2532, 3716, 2835, 7880, 4264, 2015, 4915, 8097, 1308, 8926, 720, 9561, 7225, 2311, 3768, 278, 6344, 1134, 3391, 4756, 4257, 3387, 8502, 2945, 2244, 6517, 2081, 1130, 2296, 5941, 1526, 2992, 3712, 6818, 3525, 943, 5966, 1296, 9999, 9059, 552, 9190, 6084, 5575, 9481, 6540, 6353, 5178, 8707, 7462, 4087, 5864, 9936, 6619, 3904, 990, 857]",100,"[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]","[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]",100,True,True,[],0,0,39.99231243133545
gemini-2.5-flash,"[8864, 8048, 3392, 6778, 4868, 4670, 2199, 5162, 217, 5509, 5273, 2254, 946, 3170, 3996, 4652, 7272, 6289, 5357, 182, 9980, 676, 4132, 9346, 76, 7636, 9768, 5684, 633, 2625, 3885, 7238, 164, 7333, 2386, 1679, 9960, 2707, 5401, 4227, 1118, 9586, 8083, 2532, 3716, 2835, 7880, 4264, 2015, 4915, 8097, 1308, 8926, 720, 9561, 7225, 2311, 3768, 278, 6344, 1134, 3391, 4756, 4257, 3387, 8502, 2945, 2244, 6517, 2081, 1130, 2296, 5941, 1526, 2992, 3712, 6818, 3525, 943, 5966, 1296, 9999, 9059, 552, 9190, 6084, 5575, 9481, 6540, 6353, 5178, 8707, 7462, 4087, 5864, 9936, 6619, 3904, 990, 857]",100,"[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]","[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9462, 9436, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]",100,True,False,"['9462_extra', '9436_extra', '9346_missing', '6619_missing']",2,2,2.7918262481689453
claude-sonnet-4-5,"[8864, 8048, 3392, 6778, 4868, 4670, 2199, 5162, 217, 5509, 5273, 2254, 946, 3170, 3996, 4652, 7272, 6289, 5357, 182, 9980, 676, 4132, 9346, 76, 7636, 9768, 5684, 633, 2625, 3885, 7238, 164, 7333, 2386, 1679, 9960, 2707, 5401, 4227, 1118, 9586, 8083, 2532, 3716, 2835, 7880, 4264, 2015, 4915, 8097, 1308, 8926, 720, 9561, 7225, 2311, 3768, 278, 6344, 1134, 3391, 4756, 4257, 3387, 8502, 2945, 2244, 6517, 2081, 1130, 2296, 5941, 1526, 2992, 3712, 6818, 3525, 943, 5966, 1296, 9999, 9059, 552, 9190, 6084, 5575, 9481, 6540, 6353, 5178, 8707, 7462, 4087, 5864, 9936, 6619, 3904, 990, 857]",100,"[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]","[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]",100,True,True,[],0,0,6.037600994110107
gpt-5.2,"[8864, 8048, 3392, 6778, 4868, 4670, 2199, 5162, 217, 5509, 5273, 2254, 946, 3170, 3996, 4652, 7272, 6289, 5357, 182, 9980, 676, 4132, 9346, 76, 7636, 9768, 5684, 633, 2625, 3885, 7238, 164, 7333, 2386, 1679, 9960, 2707, 5401, 4227, 1118, 9586, 8083, 2532, 3716, 2835, 7880, 4264, 2015, 4915, 8097, 1308, 8926, 720, 9561, 7225, 2311, 3768, 278, 6344, 1134, 3391, 4756, 4257, 3387, 8502, 2945, 2244, 6517, 2081, 1130, 2296, 5941, 1526, 2992, 3712, 6818, 3525, 943, 5966, 1296, 9999, 9059, 552, 9190, 6084, 5575, 9481, 6540, 6353, 5178, 8707, 7462, 4087, 5864, 9936, 6619, 3904, 990, 857]",100,"[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]","[9999, 9980, 9960, 9936, 9768, 9586, 9561, 9481, 9346, 9190, 9059, 8926, 8864, 8707, 8502, 8097, 8083, 8048, 7880, 7636, 7462, 7333, 7272, 7238, 7225, 6818, 6778, 6619, 6540, 6517, 6353, 6344, 6289, 6084, 5966, 5941, 5864, 5684, 5575, 5509, 5401, 5357, 5273, 5178, 5162, 4915, 4868, 4756, 4670, 4652, 4264, 4257, 4227, 4132, 4087, 3996, 3904, 3885, 3768, 3716, 3712, 3525, 3392, 3391, 3387, 3170, 2992, 2945, 2835, 2707, 2625, 2532, 2386, 2311, 2296, 2254, 2244, 2199, 2081, 2015, 1679, 1526, 1308, 1296, 1134, 1130, 1118, 990, 946, 943, 857, 720, 676, 633, 552, 278, 217, 182, 164, 76]",100,True,True,[],0,0,6.372833013534546
gemini-3-pro-preview,"[9522, 4887, 7665, 5442, 3907, 1562, 8789, 6070, 6210, 4751, 1990, 872, 52, 2323, 66, 2761, 4084, 178, 9863, 9865, 6551, 7327, 9168, 6306, 6151, 2212, 333, 2257, 3954, 9954, 5455, 4073, 5919, 3502, 7141, 1477, 8702, 9362, 8245, 8018, 1700, 1844, 8273, 8118, 4364, 3857, 8260, 5938, 4697, 4340, 6416, 5203, 682, 5396, 4268, 8326, 2778, 6445, 9065, 8967, 5277, 7322, 1535, 3134, 8531, 6823, 9211, 6802, 9547, 4639, 3556, 5331, 580, 8687, 4107, 4702, 306, 6621, 6991, 3732, 9018, 332, 3879, 3875, 4757, 6017, 7348, 3260, 8939, 2446, 9235, 4198, 6957, 561, 8660, 9443, 5990, 905, 2043, 6609]",100,"[9954, 9865, 9863, 9547, 9522, 9443, 9362, 9235, 9211, 9168, 9065, 9018, 8967, 8939, 8789, 8702, 8687, 8660, 8531, 8326, 8273, 8260, 8245, 8118, 8018, 7665, 7348, 7327, 7322, 7141, 6991, 6957, 6823, 6802, 6621, 6609, 6551, 6445, 6416, 6306, 6210, 6151, 6070, 6017, 5990, 5938, 5919, 5455, 5442, 5396, 5331, 5277, 5203, 4887, 4757, 4751, 4702, 4697, 4639, 4364, 4340, 4268, 4198, 4107, 4084, 4073, 3954, 3907, 3879, 3875, 3857, 3732, 3556, 3502, 3260, 3134, 2778, 2761, 2446, 2323, 2257, 2212, 2043, 1990, 1844, 1700, 1562, 1535, 1477, 905, 872, 682, 580, 561, 333, 332, 306, 178, 66, 52]","[9954, 9865, 9863, 9547, 9522, 9443, 9362, 9235, 9211, 9168, 9065, 9018, 8967, 8939, 8789, 8702, 8687, 8660, 8531, 8326, 8273, 8260, 8245, 8118, 8018, 7665, 7348, 7327, 7322, 7141, 6991, 6957, 6823, 6802, 6621, 6609, 6551, 6445, 6416, 6306, 6210, 6151, 6070, 6017, 5990, 5938, 5919, 5455, 5442, 5396, 5331, 5277, 5203, 4887, 4757, 4751, 4702, 4697, 4639, 4364, 4340, 4268, 4198, 4107, 4084, 4073, 3954, 3907, 3879, 3875, 3857, 3732, 3556, 3502, 3260, 3134, 2778, 2761, 2446, 2323, 2257, 2212, 2043, 1990, 1844, 1700, 1562, 1535, 1477, 905, 872, 682, 580, 561, 333, 332, 306, 178, 66, 52]",100,True,True,[],0,0,37.5230987071991
